"","UKC11","UKC12","UKC13","UKC22","UKD12","UKD33","UKD34","UKD35","UKD36","UKD37","UKD42","UKD45","UKD46","UKD47","UKD61","UKD62","UKD63","UKD71","UKD72","UKD73","UKD74","UKE11","UKE12","UKE13","UKE21","UKE22","UKE31","UKE32","UKE41","UKE42","UKE44","UKF11","UKF12","UKF13","UKF14","UKF15","UKF16","UKF21","UKF22","UKF24","UKF25","UKF30","UKG11","UKG12","UKG13","UKG22","UKG23","UKG24","UKG31","UKG33","UKG36","UKG37","UKG38","UKG39","UKH11","UKH12","UKH14","UKH15","UKH16","UKH17","UKH21","UKH23","UKH24","UKH31","UKH34","UKH35","UKH36","UKH37","UKI31","UKI32","UKI33","UKI34","UKI41","UKI42","UKI43","UKI44","UKI45","UKI51","UKI52","UKI53","UKI54","UKI62","UKI63","UKI72","UKI73","UKI74","UKJ11","UKJ12","UKJ13","UKJ14","UKJ21","UKJ22","UKJ25","UKJ26","UKJ27","UKJ31","UKJ32","UKJ34","UKJ36","UKJ37","UKJ41","UKJ43","UKJ45","UKJ46","UKK11","UKK12","UKK13","UKK14","UKK15","UKK21","UKK22","UKK23","UKK30","UKK41","UKK42","UKK43","UKI61","UKD41","UKI71","UKC14","UKC21","UKG32","UKC23","UKD11","UKH32","UKJ44","UKE45","UKG21","UKJ28","UKI75","UKD44","UKJ35","UKH25"
"UKK23",0.000167177114121785,0.000135576772131124,5.57103064066852e-05,8.01551109715016e-05,0.000118769547488024,0.000108774580850382,0.000120095325664746,0.000173018189477485,0.000301912426526781,0.000484048934040065,5.67520785448767e-05,0.000121064153912894,0.000179645021437639,9.40637238973166e-05,0.00024380333197887,0.00016120365394949,0.000310609967649679,0.000161911579234414,0.000128882587962366,0.000172535369750799,0.000214542173312216,0.000116967916388581,9.50329447541815e-05,0.000193044370041927,5.17942387541759e-05,0.000116232560842618,0.0001731117187148,8.01210444086296e-05,4.74362529738882e-05,7.30336822213194e-05,4.15893056071296e-05,6.56249316406962e-05,8.3168152142273e-05,0.000100440004481169,7.7259054761218e-05,0.000111806797853309,8.94324393815747e-05,9.91242373628988e-05,0.000131253281332033,0.000128345906478616,0.000141750677568239,0.000166066829648102,0.000248993201403023,0.000305179129862292,0.000169205322025353,0.000221364254881407,0.000215611779838068,0.000191903046065762,0.000136060301925814,6.15926922639579e-05,0.000142619738571818,5.74577254784792e-05,0.000138357557435681,0.000130083180967385,0.00011194343125274,5.86709848511517e-05,0.000160480462183731,7.84309624524839e-05,0.000122137404580153,0.000129049889168919,2.53072724665311e-05,0.000102961326141881,0.000100899123298729,8.42477726995093e-05,0.000138901939316194,5.03562706145983e-05,8.63014880842303e-05,8.71830080317346e-05,5.40521062304061e-05,5.05973651422102e-05,7.62903802598641e-05,6.94550556334996e-05,7.42164597264381e-05,6.12488162488398e-05,4.48999628826973e-05,5.99204555951974e-05,4.52349503320245e-05,0.000118052139695032,0.000125973836808768,7.70569005936345e-05,6.46067869429684e-05,0.000126589993764271,0.000112908066092816,7.36303441166725e-05,7.69128218801596e-05,8.48688612883746e-05,0.000253690272819338,6.84458011923259e-05,0.000189482276119403,0.000163057747315765,0.000149761214064242,0.000381184135039293,0.000211836034039859,0.000151910892010957,0.000177312410468898,0.00034766016623007,0.000511488296340167,0.000343487017752034,0.000587030088169617,0.00024425616365163,0.000126772310258549,8.91737787126454e-05,9.84975835259508e-05,0.000309759040073038,0.00446664390822358,0.0204192919503857,0.000756334299760494,0.000501613523500594,0.0101100220206256,0.00134757654453004,0.0314499332443258,0.868365365985237,0.000788116252750003,0.00163584637268848,0.00187620269403464,0.0136426916618844,8.43630309949776e-05,0.000103181870945275,6.81824380221638e-05,0.00010014651063593,0.000150587619078797,0.000179059466591273,0.000193187384863768,0.000192124636491455,7.46324352563624e-05,0.000151815908029923,8.39231264162028e-05,0.000712419852766564,0.000149914162052373,0.000128226886160925,0.000128255484925973,0.000719945545936889,0.000119766056968721
"UKK30",0.0001404287758623,9.27630546160323e-05,9.28505106778087e-05,5.84915674656904e-05,3.16718793301398e-05,7.64361919489171e-05,6.00476628323732e-05,0.000112837949659229,5.97535010834253e-05,5.11107570104416e-05,0.00017025623563463,5.0443397463706e-05,5.38935064312918e-05,7.69612286432591e-05,5.41785182175268e-05,5.37345513164965e-05,0.000152374701111163,0.000127824930974537,0.000163715719844087,0.000120024605044034,0.00010096102273516,7.56851223690819e-05,0.00015205271160669,6.63590022019124e-05,0.000164015089388224,0.000102558141919957,0.000303538356102662,0.000869005173970522,6.56809656561528e-05,8.21628924989844e-05,6.83252877831415e-05,0.000145833181423769,0.00011782154886822,8.88507731948806e-05,4.12048292059829e-05,0.000128370767905652,0.000128559131611014,4.46059068133045e-05,9.10737054140639e-05,8.55639376524108e-05,0.000113400542054591,0.000152454794431044,0.000108257913653488,7.88665167059856e-05,8.63292459313026e-05,0.000227874968260272,0.000178437335038401,0.000135460973693479,7.20319245489601e-05,8.05442898836372e-05,0.000111615447577945,0.000103423905861263,7.60966565896246e-05,7.94952772578465e-05,0.000158586527608049,0.000296288473498316,5.98401723396963e-05,7.32022316223183e-05,0.000122137404580153,3.79558497555643e-05,1.68715149776874e-05,7.60329793047734e-05,8.96881095988699e-05,0.000105309715874387,9.80484277526075e-05,0.000100712541229197,9.24658800902467e-05,0.000103529822037685,3.60347374869374e-05,1.89740119283288e-05,6.19859339611396e-05,8.79764038024328e-05,7.42164597264381e-05,9.89403954788951e-05,5.68732863180833e-05,5.99204555951974e-05,7.23759205312393e-05,5.57468437448762e-05,4.72401888032879e-05,6.22382658640894e-05,0.000139981371709765,9.84588840388772e-05,5.64540330464082e-05,7.36303441166725e-05,7.69128218801596e-05,6.2019552479966e-05,8.5927350471066e-05,4.79120608346281e-05,7.65216884328358e-05,0.000124366078461177,0.00170284047102675,0.000392735169434423,0.000107135465491423,8.33059730382668e-05,0.000270634731768318,0.000218298243911905,0.000168252729059265,0.000171743508876017,0.000122777534780574,0.000137394092054042,6.00500417014178e-05,0.000120646877081814,5.90985501155705e-05,9.78186442335909e-05,0.000251540686706075,0.00029384341536462,0.000204840539518467,0.000158844282441855,0.000223045010483115,0.000141850162582109,0.000256341789052069,0.000661041482252556,0.931277009789823,0.0266145092460882,0.00158755612572162,0.0081191948819316,5.06178185969866e-05,5.15909354726375e-05,2.72729752088655e-05,0.00010014651063593,0.000144040331292762,3.76967298086891e-05,5.51963956753624e-05,6.1130566156372e-05,6.39706587911678e-05,0.000330199599965082,8.95180015106163e-05,0.000183502083288357,0.000203109509877409,3.39424110425977e-05,8.81756458866061e-05,0.000222528623289584,5.32293586527649e-05
"UKK41",0.000167177114121785,4.99493371009405e-05,0.000222841225626741,9.53195914255695e-05,8.70976681578843e-05,4.99775101204458e-05,6.38006417593965e-05,7.14640347841786e-05,8.8057791070311e-05,9.62084837843607e-05,0.000212820294543288,4.03547179709648e-05,5.98816738125464e-05,6.84099810162303e-05,7.22380242900357e-05,6.98549167114455e-05,9.37690468376389e-05,0.000157650748201929,8.01162033279574e-05,0.000127526142859286,0.000176681789786531,0.000213294435767413,0.000164723770907248,0.000102554821584774,2.5897119377088e-05,7.86279088053002e-05,6.87704088045094e-05,8.01210444086296e-05,7.29788507290587e-06,2.9669933402411e-05,3.2677311548459e-05,8.74999088542616e-05,0.000131682907558599,8.11246190040215e-05,3.60542255552351e-05,0.000115947790366395,5.58952746134842e-05,3.96496949451595e-05,9.64309822031265e-05,4.27819688262054e-05,7.37103523354842e-05,9.80066535628141e-05,0.000129909496384186,0.000216025676194656,8.63292459313026e-05,0.000214853541502542,3.71744447996669e-05,9.93380473752179e-05,7.04312151145388e-05,5.6854792859038e-05,5.58077237889724e-05,1.14915450956958e-05,6.91787787178405e-05,3.61342169353848e-05,5.59717156263701e-05,5.86709848511517e-05,7.61602193414317e-05,6.79735007921527e-05,8.72410032715376e-05,4.55470197066772e-05,1.68715149776874e-05,5.22726732720317e-05,6.72660821991524e-05,4.21238863497546e-05,7.35363208144556e-05,1.88836014804744e-05,6.16439200601645e-05,2.72446900099171e-05,3.00289479057812e-05,2.52986825711051e-05,4.76814876624151e-05,2.31516852111665e-05,1.23694099544064e-05,1.41343422112707e-05,1.49666542942325e-05,2.99602277975987e-05,4.07114552988221e-05,4.91883915395967e-05,1.968341200137e-05,2.37098155672722e-05,2.69194945595702e-05,9.37703657513116e-06,4.75402383548701e-05,5.25931029404804e-06,4.61476931280957e-05,2.61134957810383e-05,7.56979039864153e-05,3.42229005961629e-05,4.00827891791045e-05,6.63285751792944e-05,3.88269814240627e-05,9.62586199594174e-05,7.79167021755804e-05,6.37045676174982e-05,7.4657857039536e-05,0.000517447689272663,0.000188443056546377,0.000171743508876017,0.000241718271599254,0.000101773401521512,8.00667222685571e-05,6.29461967383379e-05,7.22315612523639e-05,3.80405838686187e-05,0.000287475070521228,0.000268414658265759,0.000302533719904198,0.00398782751182972,0.000612359937871826,0.000234598345808873,0.000400534045393858,0.00069143419408026,0.0352112413017738,0.857816500711238,0.0125721616420783,0.0319135369508385,3.93694144643229e-05,6.44886693407968e-05,3.63639669451541e-05,0.000122401290777248,0.000209513209153108,4.71209122608614e-05,0.000117292340810145,0.000183391698469116,0,0.000132838919526183,3.91641256608946e-05,9.71481617408951e-05,2.41797035568344e-05,2.63996530331316e-05,0.000120239517118099,0.000685039095224798,4.65756888211693e-05
"UKK42",0,0,0,6.49906305174337e-06,0,5.87970707299362e-06,1.87648946351166e-05,3.76126498864098e-06,0,0,7.09400981810959e-05,7.5665096195559e-05,1.19763347625093e-05,0,2.70892591087634e-05,1.07469102632993e-05,0,0,1.04499395645162e-05,7.50153781525213e-06,2.52402556837901e-05,0,6.33552965027876e-06,0,8.63237312569598e-06,1.02558141919957e-05,7.11418022115615e-06,0,3.64894253645294e-06,4.56460513883246e-06,8.91199405867063e-06,0,6.93067934518942e-06,7.72615419085919e-06,1.03012073014957e-05,1.65639700523421e-05,1.11790549226968e-05,4.95621186814494e-06,2.67863839453129e-06,4.7535520918006e-06,4.53602168218364e-05,8.16722113023451e-06,2.16515827306976e-05,3.42897898721677e-05,1.38126793490084e-05,3.25535668943246e-05,0,2.25768289489132e-05,9.60425660652801e-06,4.73789940491983e-06,3.72051491926483e-05,2.29830901913917e-05,2.76715114871362e-05,2.89073735483078e-05,9.32861927106169e-06,1.46677462127879e-05,0,1.04574616603312e-05,8.72410032715376e-06,7.59116995111287e-06,0,2.21762856305589e-05,4.4844054799435e-05,0,8.17070231271729e-06,1.25890676536496e-05,1.23287840120329e-05,2.72446900099171e-05,0,6.32467064277628e-06,1.43044462987245e-05,0,9.89552796352508e-06,0,2.39466468707719e-05,4.99337129959978e-06,4.52349503320245e-06,3.27922610263978e-06,0,1.18549077836361e-05,0,1.40655548626967e-05,2.97126489717938e-06,0,0,1.95851218357788e-05,1.84130036723713e-05,0,3.64388992537313e-06,5.5273812649412e-06,2.21868465280359e-05,7.70068959675339e-06,1.21744847149344e-05,9.80070271038434e-06,1.3998348194913e-05,4.85107208693121e-05,6.73010916237061e-05,3.12260925229121e-05,2.30207877713575e-05,1.01773401521512e-05,0,5.24551639486149e-06,6.56650556839672e-06,0,3.95278221966689e-05,0.000107365863306304,2.52111433253498e-05,2.50806761750297e-05,1.62214553078629e-05,2.18231019357091e-05,4.27236315086782e-05,0.00016715991505237,0.000321222738087679,0.00480085348506401,0.796199486850545,0.0194823481901847,1.12484041326637e-05,2.57954677363187e-05,9.09099173628851e-06,0,1.30945755720693e-05,1.88483649043445e-05,0,2.61988140670166e-05,2.13235529303893e-05,1.89769885037404e-05,0,1.07942401934328e-05,4.83594071136688e-06,1.88568950236654e-05,0,3.9269757051103e-05,6.65366983159562e-06
"UKK43",0.000193925452381271,7.8491815444335e-05,0.00011142061281337,0.000166809284994747,0.000190031275980839,0.000111714434386879,0.00014636617815391,0.000157973129522921,0.00015095621326339,0.000174377876859154,0.000567520785448767,0.000126108493659265,0.00025749119739395,0.000102614971524345,0.000171565307688835,0.000209564750134336,0.00016995639739322,0.000144868255104476,0.00011843264839785,0.000240049210088068,0.000208232109391268,0.000144489779068247,0.000196401419158642,0.000156848550659066,8.63237312569598e-05,0.000140162793957274,9.24843428750299e-05,8.01210444086296e-05,0.000773575817728022,0.000107268220762563,0.000160415893056071,0.000145833181423769,0.000103960190177841,0.000169975392198902,5.66566401582265e-05,0.000173921685549593,0.000173275351301801,3.46934830770146e-05,0.000131253281332033,0.000537151386373468,0.000204120975698264,0.000179678864865159,0.000313947949595115,0.000288034234926208,0.000293519436166429,0.000266939248533462,0.000141262890238734,0.000214479875014675,0.00015526881513887,0.000369556153583747,0.000260436044348538,0.000143644313696198,0.000179864824666385,0.000187897928064001,7.46289541684935e-05,0.000132009715915091,0.000182240524852712,0.000188234309885961,0.000174482006543075,0.00010627637931558,0.000961676353728183,0.00012513761177244,0.000291486356196327,8.42477726995093e-05,8.17070231271729e-05,8.8123473575547e-05,8.63014880842303e-05,9.2631946033718e-05,8.40810541361873e-05,0.00010119473028442,0.000128740016688521,8.79764038024328e-05,5.93731677811505e-05,0.000108363290286409,2.99333085884649e-05,9.98674259919956e-05,9.9516890730454e-05,4.59091654369569e-05,0.000122037154408494,8.00206275395435e-05,8.61423825906245e-05,9.84588840388772e-05,0.000148563244858969,9.46675852928647e-05,0.000128188036466933,0.000143624226795711,0.000202543040396084,0.000171114502980815,0.000134823927238806,0.000342697638426355,9.42940977441524e-05,0.000242571722297732,0.000206966240153885,0.000200914405562879,0.000228639687183579,0.000404256007244268,0.000511488296340167,0.000312260925229121,0.000479599745236615,0.000183192122738722,0.000160133444537114,0.000152119975450983,0.000413689850808993,0.000163031073722652,0.000995382431679753,0.00124600909784421,0.000485314509012984,0.000309328339492033,0.000669135031449346,0.000692883486458765,0.00423497997329773,0.0152191504477226,0.0168716640458377,0.0903627311522048,0.169884541372675,0.902867223532912,0.000163101859923623,0.000103181870945275,5.90914462858753e-05,0.000163201721036331,0.000157134906864831,0.000292149656017341,0.000144890538647826,0.000157192884402099,5.33088823259732e-05,0.000246700850548625,0.000128682127171511,0.000140325122514626,0.000164421984186474,0.000105598612132526,0.000208415163004705,0.000698129014241832,0.000332683491579781
"UKI61",8.69320993433283e-05,3.56780979292432e-05,3.71402042711235e-05,3.24953152587169e-05,1.58359396650699e-05,4.11579495109554e-05,3.00238314161866e-05,4.13739148750508e-05,2.51593688772317e-05,4.20912116556578e-05,2.83760392724384e-05,2.5221698731853e-05,5.38935064312918e-05,1.71024952540576e-05,3.61190121450178e-05,1.07469102632993e-05,2.93028271367622e-05,2.13041551624229e-05,2.78665055053765e-05,7.50153781525213e-06,1.2620127841895e-05,0.000116967916388581,5.70197668525089e-05,6.03263656381021e-05,2.5897119377088e-05,4.10232567679827e-05,4.26850813269369e-05,1.84894717866068e-05,1.09468276093588e-05,5.02106565271571e-05,3.2677311548459e-05,6.56249316406962e-05,4.15840760711365e-05,2.31784625725776e-05,3.60542255552351e-05,5.3832902670112e-05,5.58952746134842e-05,1.48686356044348e-05,5.35727678906258e-05,4.7535520918006e-05,6.80403252327546e-05,3.53912915643495e-05,6.49547481920928e-05,4.4576726833818e-05,3.79848682097732e-05,3.90642802731895e-05,6.69140006394005e-05,6.32151210569568e-05,4.80212830326401e-05,4.73789940491983e-05,3.72051491926483e-05,2.87288627392396e-05,2.07536336153522e-05,4.33610603224618e-05,7.46289541684935e-05,4.69367878809214e-05,0.00010608030551128,5.22873083016559e-05,0.000113413304252999,6.07293596089029e-05,0.000151843634799187,0.000248691203142696,8.96881095988699e-05,0.000537079550959372,0.000224694313599725,0.000566508044414231,0.00074589143272799,0.000784647072285611,0.000390376322775155,0.000683064429419838,0.000562641554416498,0.00161135729069719,0.00117014618168684,0.00169612106535249,0.000523832900298136,0.018827506485141,0.00455515949843487,0.0268076733890802,0.00102353742407124,0.000978029892149976,0.000489934800984177,0.030273762582811,0.00299206375145963,0.000441782064700035,0.00039994667377683,0.00047657129800395,0.0001493499186759,8.89795415500236e-05,0.000145755597014925,5.80375032818826e-05,0.000604591567888977,0.001420777230601,0.000496718976369325,0.00572361038286445,0.000317295892418028,0.000202128003622134,0.00021536349319586,7.80652313072804e-05,0.000118940736818681,0.00024425616365163,0.00813344453711426,0.0134232764544506,0.00585732296700988,0.0248894105883248,4.67146989596996e-05,6.78100189302969e-05,2.83625362410185e-05,3.34409015667062e-05,0.000105439459501109,0.000103659734194618,0.000138851802403204,3.41918008061667e-05,4.10866292902845e-05,1.42247510668563e-05,3.2071840923669e-05,5.04792875512763e-05,0.547291103074751,6.44886693407968e-05,0.000413640124001127,4.82186903061887e-05,1.96418633581039e-05,3.76967298086891e-05,6.20959451347827e-05,8.73293802233886e-06,0.00159926646977919,0.00152195447799998,1.67846252832406e-05,1.07942401934328e-05,0.00139758686558503,0.000531764439667364,6.41277424629863e-05,0.000113445964814298,0.000146380736295104
"UKD41",2.00612536946142e-05,4.99493371009405e-05,3.71402042711235e-05,3.24953152587169e-05,0.000387980521794212,0.000996610348872419,0.00131729560338519,0.000902703597273835,0.00609800203161904,0.00302154769385258,0.0027382877897903,0.0280566176693133,0.0645823852068313,0.0127328077166459,0.00133640344936566,0.000370768404083826,0.000334052229359089,0.000579473020417902,0.000316981500123658,0.000855175310938742,0.000378603835256851,2.06413970097496e-05,6.33552965027876e-05,4.22284559466715e-05,5.17942387541759e-05,0.000369209310911844,5.45420483621971e-05,6.16315726220228e-05,0.000324755885744311,0.000130091246456725,0.000430746379502414,3.64582953559423e-05,5.54454347615153e-05,7.72615419085919e-05,3.09036219044872e-05,3.31279401046843e-05,1.11790549226968e-05,4.46059068133045e-05,1.60718303671878e-05,2.3767760459003e-05,3.40201626163773e-05,1.6334442260469e-05,1.08257913653488e-05,6.85795797443353e-06,1.38126793490084e-05,1.95321401365948e-05,4.46093337596003e-05,6.32151210569568e-05,3.20141886884267e-05,1.42136982147595e-05,3.10042909938736e-05,3.44746352870875e-05,1.38357557435681e-05,7.22684338707696e-06,9.32861927106169e-06,1.46677462127879e-05,0,5.22873083016559e-06,0,7.59116995111287e-06,8.43575748884371e-06,1.26721632174622e-05,2.24220273997175e-05,0,1.22560534690759e-05,6.29453382682479e-06,6.16439200601645e-06,0,0,0,0,4.6303370422333e-06,2.47388199088127e-06,4.71144740375691e-06,1.1973323435386e-05,1.49801138987993e-05,9.04699006640491e-06,3.27922610263978e-06,3.93668240027399e-06,1.48186347295451e-05,0,4.68851828756558e-06,0,2.62965514702402e-05,3.58926502107411e-05,9.79256091788938e-06,2.04588929693014e-06,6.84458011923259e-06,1.82194496268657e-05,8.2910718974118e-06,1.66401348960269e-05,0,4.86979388597378e-06,1.47010540655765e-05,1.3998348194913e-05,0,1.34602183247412e-05,0,0,2.03546803043025e-05,1.33444537114262e-05,5.24551639486149e-06,2.62660222735869e-05,1.08687382481768e-05,2.15606302890921e-05,2.26033396434323e-05,1.89083574940124e-05,0,1.62214553078629e-05,1.09115509678546e-05,5.34045393858478e-06,1.13972669353889e-05,7.47029623459718e-06,0,0,5.31360921592382e-06,1.68726061989955e-05,0.747049643377659,4.54549586814426e-06,2.96730401884238e-05,2.61891511441385e-05,9.42418245217227e-06,1.37990989188406e-05,8.73293802233886e-05,0,3.79539770074807e-06,7.27333762273757e-05,5.39712009671639e-05,9.67188142273376e-06,1.50855160189323e-05,0.00378353680531619,2.61798380340687e-05,1.33073396631912e-05
"UKI71",5.34966765189713e-05,8.56274350301837e-05,3.71402042711235e-05,4.98261500633659e-05,7.12617284928144e-05,6.1736924266433e-05,7.88125574674898e-05,7.52252997728196e-05,6.60433433027333e-05,8.41824233113156e-05,0.000198632274907068,0.000161418871883859,0.000119763347625093,2.56537428810864e-05,5.41785182175268e-05,7.52283718430951e-05,5.27450888461719e-05,4.26083103248458e-05,3.83164450698927e-05,9.75199915982776e-05,6.94107031304227e-05,4.81632596894158e-05,4.43487075519513e-05,5.42937290742919e-05,6.04266118798719e-05,7.5209304074635e-05,5.69134417692492e-05,6.77947298842251e-05,4.74362529738882e-05,5.02106565271571e-05,1.48533234311177e-05,3.64582953559423e-05,8.3168152142273e-05,3.09046167634368e-05,7.7259054761218e-05,7.45378652355396e-05,7.82533844588778e-05,0.000153642567912493,0.000125896004542971,0.000427819688262054,0.00037422178878015,9.52842465194026e-05,3.24773740960464e-05,9.25824326548527e-05,0.000117407774466572,0.000104171414061839,8.92186675192006e-05,5.86997552671742e-05,9.92439849341228e-05,0.000104233786908236,2.48034327950988e-05,5.17119529306313e-05,6.22609008460565e-05,0.000151763711128616,0.000270529958860789,0.000624845988664766,0.000152320438682863,9.41171549429807e-05,0.000226826608505998,8.35028694622415e-05,0.00423475025939954,0.0174574888524564,0.00119957846588489,0.000663451210008635,0.000416705817948582,0.00310949971045144,0.000881508056860352,0.000811891762295529,0.0115191044166577,0.00450316549765671,0.00319465967338181,0.00199567526520255,0.00415859562667142,0.00209659409467182,0.0139908284342485,0.0022445203991701,0.00244268731792933,0.00146909329398262,0.00196440451773672,0.00482494746793988,0.0357544726740211,0.00126589993764271,0.00136975311759969,0.0329653569230931,0.00650169720960282,0.0190106249285959,0.00056875722454658,0.00110197739919645,0.00167254547574627,0.000386916688545884,0.000255148735072412,0.000215619308709095,0.00054785181217205,0.000445931973322487,0.000107320669494333,0.000137447042463051,2.69204366494825e-05,9.36782775687364e-05,0.000172655908285182,0.000234078823499478,0.000420350291909925,0.000587497836224487,0.000308625761714646,0.000358668362189833,0.000165298165549706,0.000127143785494307,7.87848228917181e-05,8.36022539167656e-05,0.000129771642462904,0.000141850162582109,0.000106809078771696,8.35799575261852e-05,4.85569255248817e-05,4.97866287339972e-05,8.01796023091725e-05,6.90769198070097e-05,0.00117545823186335,0.0004127274837811,0.57145064955136,8.53099905417184e-05,2.61891511441385e-05,9.42418245217227e-05,6.20959451347827e-05,5.23976281340331e-05,0.000927574552471933,0.000182179089635908,6.15436260385487e-05,6.47654411605967e-05,0.000251468916991078,0.00191208915539967,6.41277424629863e-05,7.41762077631946e-05,0.00415854364474726
"UKC14",0.0319776383892151,0.00838435301337215,0.0859610027855153,0.0205976971653253,0.000696781345263075,7.64361919489171e-05,4.87887260513032e-05,0.000101554154693306,7.86230277413491e-05,6.31368174834867e-05,4.25640589086575e-05,7.06207564491884e-05,0.000113775180243838,0.000153922457286518,6.32082712537812e-05,6.98549167114455e-05,4.68845234188194e-05,9.37382827146607e-05,4.87663846344089e-05,0.000112523067228782,6.31006392094752e-05,0.000763731689360736,0.000443487075519513,0.000138750640967635,0.000889134431946687,0.00552104664002434,0.000156511964865435,0.000129426302506248,0.000142308758921665,0.000445049001036165,0.000273301151132566,7.29165907118847e-05,0.000103960190177841,9.27138502903102e-05,7.21084511104701e-05,0.000149075730471079,8.94324393815747e-05,2.47810593407247e-05,7.23232366523449e-05,2.3767760459003e-05,5.1030243924566e-05,0.000119785909910106,3.24773740960464e-05,7.88665167059856e-05,5.87038872332858e-05,7.16178471675141e-05,1.48697779198668e-05,4.51536578978263e-05,4.00177358605334e-05,8.5282189288557e-05,3.10042909938736e-05,0.000132152768600502,6.22609008460565e-05,3.61342169353848e-05,4.66430963553085e-05,7.62722803064972e-05,6.8000195840564e-05,4.18298466413248e-05,3.4896401308615e-05,5.31381896577901e-05,1.68715149776874e-05,0.000112465448554977,4.4844054799435e-05,3.1592914762316e-05,2.04267557817932e-05,4.40617367877735e-05,4.31507440421151e-05,3.81425660138839e-05,3.00289479057812e-05,2.52986825711051e-05,1.9072595064966e-05,2.31516852111665e-05,1.97910559270502e-05,3.29801318262984e-05,1.79599851530789e-05,1.49801138987993e-05,1.80939801328098e-05,3.27922610263978e-05,6.29869184043839e-05,1.77823616754541e-05,3.23033934714842e-05,4.21966645880902e-05,2.07988542802556e-05,3.68151720583363e-05,2.56376072933865e-05,3.91702436715575e-05,3.27342287508823e-05,4.79120608346281e-05,5.83022388059701e-05,3.31642875896472e-05,2.21868465280359e-05,2.31020687902602e-05,3.89583510877902e-05,2.9402108131153e-05,8.8656205234449e-05,8.08512014488535e-06,8.7491419110818e-05,3.12260925229121e-05,3.83679796189292e-05,2.54433503803781e-05,3.33611342785655e-05,7.86827459229224e-05,6.56650556839672e-06,5.43436912408838e-06,1.07803151445461e-05,3.67304269205775e-05,5.35736795663683e-05,3.34409015667062e-05,3.24429106157259e-05,3.8190428387491e-05,2.13618157543391e-05,4.55890677415556e-05,2.24108887037915e-05,8.5348506401138e-05,0,3.71952645114668e-05,1.68726061989955e-05,3.86932016044781e-05,1.8181983472577e-05,0.760775950000927,0.010973254329394,7.53934596173782e-05,0.0649178608636856,0.000445379839139282,5.33088823259732e-05,1.13861931022442e-05,0.000425210507175427,3.23827205802984e-05,1.45078221341006e-05,5.27993060662631e-05,0.000120239517118099,1.30899190170343e-05,0.00010645871730553
"UKC21",0.000922817669952254,0.000720697578170713,0.00148560817084494,0.036730538014103,0.00240706282909062,4.40978030474522e-05,7.50595785404665e-05,3.76126498864098e-05,0.000254738609881971,0.00014130621055828,7.09400981810959e-05,6.55764167028178e-05,5.38935064312918e-05,5.13074857621727e-05,3.61190121450178e-05,5.37345513164965e-05,5.27450888461719e-05,4.68691413573303e-05,3.83164450698927e-05,2.25046134457564e-05,4.41704474466326e-05,2.06413970097496e-05,6.96908261530664e-05,5.42937290742919e-05,0.000146750343136832,0.000287162797375879,6.63990153974574e-05,3.69789435732137e-05,7.29788507290587e-05,0.000152914272150888,7.72372818418121e-05,8.74999088542616e-05,6.23761141067047e-05,7.33984648131623e-05,3.60542255552351e-05,0.000140793745444908,8.94324393815747e-05,2.97372712088696e-05,5.62514062851571e-05,3.32748646426042e-05,2.83501355136478e-05,8.71170253891681e-05,1.08257913653488e-05,2.74318318977341e-05,1.38126793490084e-05,1.30214267577298e-05,9.6653556479134e-05,7.45035355314134e-05,2.56113509507414e-05,1.42136982147595e-05,0.000353448917330158,0.000149390086244046,3.45893893589203e-05,5.78147470966157e-05,5.59717156263701e-05,4.10696893958062e-05,2.72000783362256e-05,3.13723849809936e-05,2.61723009814613e-05,4.55470197066772e-05,0,2.53443264349245e-05,2.24220273997175e-05,5.26548579371933e-05,2.85974580945105e-05,6.29453382682479e-06,1.23287840120329e-05,1.08978760039668e-05,6.00578958115623e-06,1.26493412855526e-05,4.76814876624151e-06,3.70426963378664e-05,9.89552796352508e-06,4.71144740375691e-06,5.98666171769298e-06,4.99337129959978e-06,1.80939801328098e-05,9.83767830791933e-06,1.1810047200822e-05,1.18549077836361e-05,3.23033934714842e-05,3.75081463005246e-05,2.07988542802556e-05,3.15558617642882e-05,0,2.61134957810383e-05,2.65965608600919e-05,6.84458011923259e-06,2.18633395522388e-05,3.59279782221178e-05,1.10934232640179e-05,2.31020687902602e-05,1.94791755438951e-05,3.43024594863452e-05,1.3998348194913e-05,1.61702402897707e-05,0,0,5.37151714665009e-05,4.07093606086049e-05,3.33611342785655e-05,2.62275819743075e-05,6.56650556839672e-05,3.26062147445303e-05,3.59343838151535e-05,1.41270872771452e-05,2.83625362410185e-05,1.67204507833531e-05,8.11072765393147e-06,1.09115509678546e-05,1.60213618157543e-05,3.03927118277037e-05,7.47029623459718e-06,1.42247510668563e-05,1.60359204618345e-05,2.9224850687581e-05,5.62420206633184e-06,6.44886693407968e-05,1.36364876044328e-05,0.00845310732367723,0.71878089501424,6.59692771652059e-05,0.00708583729482465,0.000192124636491455,5.33088823259732e-05,1.13861931022442e-05,9.51128766050298e-05,1.07942401934328e-05,2.41797035568344e-05,1.13141370141992e-05,8.81756458866061e-05,6.10862887461603e-05,1.99610094947869e-05
